location,image_link-src,city
"1800 Congress Ave, Austin, TX 78701",https://lh4.googleusercontent.com/proxy/zvkjcEtWO7W1Onpj8vGYVa_57I6ViWysb47H8eHFXqqeXqqgdcE4otJFvNqYz39jTL2cTNSWEaYqmTotsQPoRhRhL2aCNPVNKCNfzauaanYTsRhvNILUkZZjINgVerkDYz2kutxuQn5QKouRPuT1NU_P98dYpQ=w408-h272-k-no,Austin
"3118 Livingston Rd, Jackson, MS 39213",https://lh5.googleusercontent.com/p/AF1QipMTK5RhaxrXSga8BM9PBMRN-gtRpA9sVqLtkhHF=w532-h240-k-no,Jackson
"737 N Main St, Rockford, IL 61103",https://lh5.googleusercontent.com/p/AF1QipOiUZFA8EaBKpMs1vevrPr-6a__2lgL0M7fnHxR=w408-h306-k-no,Rockford
"10165 McKinley Dr, Tampa, FL 33612",https://lh5.googleusercontent.com/p/AF1QipNLe2ggq28tRAiQxw6kmPnaN5p8rUPVqblb2tZQ=w408-h306-k-no,Tampa
"438 Bridge St NW, Grand Rapids, MI 49504",https://lh5.googleusercontent.com/p/AF1QipOeA5cH5oYLYsZraRWneErZxoma4LDcxEqSNhW8=w408-h306-k-no,Grand Rapids
"4320 S Oxbow Ave, Sioux Falls, SD 57106",https://lh5.googleusercontent.com/p/AF1QipMrUkSiwFVrt2lcQ4lFMMTl9ty6g5P5Y-pDDta9=w408-h272-k-no,Sioux Falls
"Steven O' Connor Blvd, Warwick, RI 02889",https://lh5.googleusercontent.com/p/AF1QipNwbB4ZMefBrefDzmrKVoRvkAx3Ngnwq-YGzWNQ=w408-h408-k-no,Warwick
"400 13th St N, Great Falls, MT 59401",https://lh5.googleusercontent.com/p/AF1QipNCDkwQP5hHrZjlJ88Jao3hoqnhpS2UCGyG_TY_=w408-h255-k-no,Great Falls
"2307 Cabezon Blvd SE, Rio Rancho, NM 87124",https://lh5.googleusercontent.com/p/AF1QipMDfooOy0grbh_ozvP7HrAQSZhzR6JwSokIzYpi=w408-h306-k-no,Rio Rancho
"1800 Cabrillo Memorial Dr, San Diego, CA 92106",https://lh5.googleusercontent.com/proxy/GaV2XE_OIL5zLLZrMPgKbYac1CFv4wzNGKk174lng8Bx4KUoHq9f-33yfPhfn_UyV8ixKIgOY97u81lCQi1geJGm2x3gkkkGDJWlklMKr1EmpwcGJM1k5Vj95mwwPAphErNVGii6deKO7zyzj3HL3Vgom3Kw4Fc=w408-h284-k-no,San Diego
"36 Parkside Ave., Trenton, NJ 08618",https://lh5.googleusercontent.com/p/AF1QipPwfSRiO0wpmNzdrlPw1rvpJByZwS2kKPBfZ5Ig=w408-h305-k-no,Trenton
"30 Ramey Street Collinsville, IL 62234",https://lh5.googleusercontent.com/p/AF1QipPsXidJx6qkM6NIlTEbZZrykes1gh-thvGzcKYa=w408-h306-k-no,Springfield
"401 Main St, Columbia, SC 29201",https://lh5.googleusercontent.com/p/AF1QipOatRV2TMeTPrm3tBw88YfuQWKoh0l--ia8yLha=w408-h306-k-no,Columbia
"280 Belfast Rd, Camden, ME 04843",https://lh5.googleusercontent.com/p/AF1QipP_dbdKjvSLBYhm4nncmE9MFEnflvj5Qj-dclnP=w426-h240-k-no,Camden
"5000 Waverly Rd, Huntington, WV 25704",https://lh5.googleusercontent.com/p/AF1QipOX-6JLbui39fbU0-3KzvJtMikPXxgsN0JV_1P4=w408-h271-k-no,Huntington
"3429 Camels Hump Rd, Duxbury, VT 05676",https://lh5.googleusercontent.com/p/AF1QipPuRt1w9iWRFun1RGdSYxiZd2JXq2ZuKIRxsgw1=w408-h272-k-no,Barre
"1508 Locust St, St. Louis, MO 63103",https://lh5.googleusercontent.com/p/AF1QipP1LoVtm6zZpL0PXPX7lXg4GCnEdQ-8rBAxEMzc=w408-h306-k-no,St. Louis
"1 S 151 Winfield Road, Wheaton, IL 60189",https://lh5.googleusercontent.com/p/AF1QipN79e-ujwtmL3rg7rrGiIQzidvJKorx5DxOJWi2=w648-h240-k-no,Naperville
"660 N 4th St, Baton Rouge, LA 70802",https://lh5.googleusercontent.com/p/AF1QipOB56xn2t5A9xSAoYi3wIKea_2Hw-P_rNKvYxhp=w408-h306-k-no,Baton Rouge
"33 Union St, Augusta, ME 04330",https://lh5.googleusercontent.com/p/AF1QipOsJaxlaUUw811y4AisO0AQc9gGsFJnxt0R3wi9=w426-h240-k-no,Augusta
"121 N Fairfax St, Alexandria, VA 22314",https://lh5.googleusercontent.com/p/AF1QipPoZBVRW7RJGx931QlZS784phLGfG0BG9lZliMe=w408-h544-k-no,Alexandria
"1001 S Gadsden St, Tallahassee, FL 32301",https://lh5.googleusercontent.com/p/AF1QipOkON81B1gEpFBUo2FIxQXvrKCnMe-duUfUTCgv=w408-h306-k-no,Tallahassee
"4422 Lareina Dr, Austin, TX 78745",https://lh5.googleusercontent.com/p/AF1QipPvhoGKFqyCQOkRJgkIfVt5oODnV-ASOYkiqpnO=w408-h544-k-no,Austin
"530 N Ewing St, Helena, MT 59601",https://lh5.googleusercontent.com/p/AF1QipNmjsYDqyDFEvLwsSF4S56Zze_eeS2phYnZldSN=w408-h475-k-no,Helena
"1927 E Orange Rd, Waterloo, IA 50701",https://lh5.googleusercontent.com/p/AF1QipM7b3i1_R1pCxZ31AcYS2Y5G77qYVHUb6_oAV29=w408-h306-k-no,Waterloo
"2500 West End Ave, Nashville, TN 37203",https://lh5.googleusercontent.com/p/AF1QipOas-Y56GLGdeyZmoC6T0GUguoPwXDjwbvdyF06=w408-h544-k-no,Nashville
"10000 Clarksville Pike, Ellicott City, MD 21042",https://lh5.googleusercontent.com/p/AF1QipNOQZ8HLIPFQCwSII-zQ6D8ttjWLHOw3f0FAoTJ=w408-h306-k-no,Gaithersburg
"Canyon Springs Rd, Twin Falls, ID 83301",https://lh5.googleusercontent.com/p/AF1QipPzd6hBFKQ3Z2xiq_tyxJ9uT4u_wmxrjvDqal4F=w408-h306-k-no,Twin Falls
"333 W Broad St, Columbus, OH 43215",https://lh5.googleusercontent.com/p/AF1QipOIZoL7tXMgNFoF5F4nWoUCyjJQQVoyfdk4q1Y2=w408-h306-k-no,Columbus
"1 S Boston Ave, Tulsa, OK 74103",https://lh5.googleusercontent.com/p/AF1QipNfvvu-THz689djE0ySGuDKWgXL5mszO3iMefLe=w408-h306-k-no,Tulsa
"361 High St, Morgantown, WV 26505",https://lh5.googleusercontent.com/p/AF1QipNpuyiqAokLVZSP9uVutAiWWb4x4i71w4PfnPoj=w408-h306-k-no,Morgantown
"101 Bortons Mill Rd, Cherry Hill, NJ 08034",https://lh5.googleusercontent.com/p/AF1QipOLIXjFNVxx1i7aHLbVySM5dAcDMEd82vW5C7X-=w408-h306-k-no,Cherry Hill
"800 S San Marcial St, El Paso, TX 79905",https://lh5.googleusercontent.com/p/AF1QipMV36uI0z_WPhT5hvllh77WiXoTkcRL3j5RjlCo=w408-h544-k-no,El Paso
"955 Levels Rd, Middletown, DE 19709",https://lh5.googleusercontent.com/p/AF1QipNHiOHpPzysyNNIBqGB9Gg6wwEHVb7fiwmM5I4S=w408-h306-k-no,Middletown
"504 Market St, Knoxville, TN 37902",https://lh5.googleusercontent.com/p/AF1QipOoAbmG7Onq81ojU0fufUbWCa7p8zVDPERVtJ4T=w408-h306-k-no,Knoxville
"251 E Hillside Dr, Broken Arrow, OK 74012",https://lh5.googleusercontent.com/p/AF1QipMyNFQH6RujsVQlYKpvormTqpSWpy9BWvMnU8BO=w408-h306-k-no,Broken Arrow
"700 W North St, Springfield, IL 62704",https://lh5.googleusercontent.com/p/AF1QipMqvm_0zI0H11vMFoU01MjkI2_JZPyitZxDiK8=w408-h306-k-no,Springfield
"5550 Charlie Vettiner Park Rd, Louisville, KY 40299",https://lh5.googleusercontent.com/p/AF1QipNgkRa-obiUsUHZrTSCotixdjtkb1oqpHYLRnYQ=w408-h544-k-no,Louisville
"800 University Ave, Madison, WI 53706",https://lh5.googleusercontent.com/p/AF1QipMc7nG65r3Gzi3q4OsWAzbIHZTIUiOKgzAyUYVr=w435-h240-k-no,Madison
"490 Clinton St, Woonsocket, RI 02895",https://lh5.googleusercontent.com/p/AF1QipP4ZJ9doLJTzbZAmt6lf1olYuyQj43n_NMU1Hy6=w426-h240-k-no,Woonsocket
"624 Oak Grove Rd, Chesapeake, VA 23320",https://lh5.googleusercontent.com/p/AF1QipN7_DnJtAaL7qHSRLWlG83EkBTddGMolmhf4sA_=w408-h544-k-no,Chesapeake
"900 City Park Dr, Chesapeake, VA 23320",https://lh5.googleusercontent.com/p/AF1QipMf_8t2mPWO-mhtrON87nk4Kh4a4RObonXCYFwC=w408-h306-k-no,Chesapeake
"310 Shea Dr, Chesapeake, VA 23322",https://lh5.googleusercontent.com/p/AF1QipPDpkB34N8_Om0bI6o95EIqBgEuVaBL1xJp2B7X=w408-h272-k-no,Chesapeake
"Shops At University Square, 111 Broadway Ave S #108, Rochester, MN 55904",https://lh5.googleusercontent.com/p/AF1QipN6TYmpDk5fC8ALxgrqFZ4E9N6CLBWWMb9KAfin=w503-h240-k-no,Rochester
"710 S Lions Park Dr, Cheyenne, WY 82001",https://lh5.googleusercontent.com/p/AF1QipN7p6z_Be1-WagY4L8LelMdXwmYjNK2rzzjS2H0=w408-h306-k-no,Cheyenne
"1 Depot Square Capitol &, W 15th St, Cheyenne, WY 82007",https://lh5.googleusercontent.com/p/AF1QipM6QXB-lrpw41cABgc7zEAo-_q5fHTxd6pYdGh3=w408-h363-k-no,Cheyenne
"4610 Carey Ave, Cheyenne, WY 82001",https://lh5.googleusercontent.com/p/AF1QipPjDe6mKmnL5KjomD1eng6lcSObBV_bL4fxGq3m=w408-h306-k-no,Cheyenne
"427 Cedar Ave, Scranton, PA 18505",https://lh5.googleusercontent.com/p/AF1QipM7EpCoJJHYCeYByeVmO14qcHpRARRGebtlauHS=w408-h306-k-no,Scranton
"40 S Barstow St, Eau Claire, WI 54701",https://lh5.googleusercontent.com/p/AF1QipODnzazwR6GblHlHNUdjVgvlZAH8Cg83gM1rph0=w408-h272-k-no,Eau Claire
"180 Woz Way, San Jose, CA 95110",https://lh5.googleusercontent.com/p/AF1QipOsRlGyKTSsEUCOE8_i-XuMtF5VRWSxXBpu4r0s=w408-h544-k-no,San Jose
"22 SE 5th St, Evansville, IN 47708",https://lh5.googleusercontent.com/p/AF1QipPLD7JpbLtEEekuVy6Ukp85xPNmHf75jxjYp2WP=w408-h271-k-no,Evansville
"2525 Central Ave, Memphis, TN 38104",https://lh5.googleusercontent.com/p/AF1QipPs_SAJu-31i5o-3Dy9Bh2Qv6XVb77AR_ck5tAC=w408-h306-k-no,Memphis
"813 N Carson St, Carson City, NV 89701",https://lh5.googleusercontent.com/p/AF1QipNG5f5ZO5_g03AFvrihce8DJObDFP5elYPcSF_y=w408-h306-k-no,Carson City
"9822 County Rd 75, Bayard, NE 69334",https://lh5.googleusercontent.com/p/AF1QipNQ_PaZa78jBdfhZBG9Wvp9prZfn1wXevhEFD4=w408-h272-k-no,Scottsbluff
"3830 Ruckriegel Pkwy, Jeffersontown, KY 40299",https://lh5.googleusercontent.com/p/AF1QipNIEG6MdRW7gdQGbryZ-tJp7leHN56YjK8Oxvlw=w408-h306-k-no,Jeffersontown
"306 N Main St, Barre, VT 05641",https://lh5.googleusercontent.com/p/AF1QipNVY7IHaFB1SViZQwFod2NseaUhFcKMEOfu10Uv=w426-h240-k-no,Barre
"1204 E Half Moon Dr, Eau Claire, WI 54703",https://lh5.googleusercontent.com/p/AF1QipMC0sP4DtiENtUw-votE2Has4tG48NVB2zIvbde=w503-h240-k-no,Eau Claire
"426 1/2 B Shrewsbury St, Charleston, WV 25301",https://lh5.googleusercontent.com/p/AF1QipNP1rO3fW5Ot6w-RrzvA_mFXUFIp0XDtQnk_ljS=w408-h544-k-no,Charleston
"953 Eden Park Dr, Cincinnati, OH 45202",https://lh5.googleusercontent.com/p/AF1QipOg9lcOd3kH0gJCoJQyvseaLFjQ15_EvjLXIqQW=w408-h306-k-no,Cincinnati
"750 N 16th St, St. Louis, MO 63103",https://lh5.googleusercontent.com/p/AF1QipMkbcadLZr70DJq6GKrr0A7Qa3gjIqpBNAtLrJM=w408-h252-k-no,St. Louis
"750 N 16th St, St. Louis, MO 63103",https://lh5.googleusercontent.com/p/AF1QipMkbcadLZr70DJq6GKrr0A7Qa3gjIqpBNAtLrJM=w408-h252-k-no,St. Louis
"106 E Front St, Traverse City, MI 49684",https://lh5.googleusercontent.com/p/AF1QipPDowicpTapjXnIzlQwYAhIUxKzpUHohIn46ZzJ=w408-h306-k-no,Traverse City
"801 Market St, St. Louis, MO 63101",https://lh5.googleusercontent.com/p/AF1QipO0nV-DcPgHJ0Rm-WE4X1uci45pnBHlNEd-kYZH=w408-h306-k-no,St. Louis
"801 Market St, St. Louis, MO 63101",https://lh5.googleusercontent.com/p/AF1QipO0nV-DcPgHJ0Rm-WE4X1uci45pnBHlNEd-kYZH=w408-h306-k-no,St. Louis
"110 Daniel Webster Hwy, Lincoln, NH 03251",https://lh5.googleusercontent.com/p/AF1QipPtPpo0VY3iE7JD1awekhy2vb7PQ8Lz7LodMs27=w408-h544-k-no,Manchester
"1830 S Boulder Hwy, Henderson, NV 89002",https://lh5.googleusercontent.com/p/AF1QipMuCEz6SJTNpfNc-MC-XV-hsP-pIYZagB2T43YD=w408-h544-k-no,Henderson
"110 400 W, Salt Lake City, UT 84101",https://lh5.googleusercontent.com/p/AF1QipOEtW4cWItCcoFrY2F78XyF4knVUM4Qe3rcdF4=w408-h291-k-no,Salt Lake City
"1 Clay Square, Charleston, WV 25301",https://lh5.googleusercontent.com/p/AF1QipNFgKJ4jCkGyNJJjb0k-n4ypcRwC7h7gnAg2HGV=w426-h240-k-no,Charleston
"11030 East Blvd, Cleveland, OH 44106",https://lh5.googleusercontent.com/p/AF1QipOhWeCBfc550fMgZmocGn1Ju4Ix02kP6i45cjpG=w408-h544-k-no,Cleveland
"4800 Osuna Rd NE, Albuquerque, NM 87109",https://lh5.googleusercontent.com/p/AF1QipP7aOI1sGjC-JNY5naolK2r5JFTm1nhECXPDmwx=w426-h240-k-no,Albuquerque
"111 E Grandview Pkwy, Traverse City, MI 49684",https://lh5.googleusercontent.com/p/AF1QipPtxy0fHQnBdchR1ZS7jSU5oQ9krJixc_rQK7Ib=w408-h306-k-no,Traverse City
"161 W Genesee St, Syracuse, NY 13202",https://lh5.googleusercontent.com/p/AF1QipOHOpkvujMC1NI5F_go4-cxeoOYq5fKPwjjTpCB=w408-h272-k-no,Syracuse
"201 E Randolph St, Chicago, IL 60602",https://lh5.googleusercontent.com/p/AF1QipO09w4iBHTBboM6twp5E_oSQsxkHkyZUJ9lfH5H=w408-h306-k-no,Chicago
"4157 Post Rd, East Greenwich, RI 02818",https://lh5.googleusercontent.com/p/AF1QipNNkdpb4lkCu7zo2NTF_p0euAboxc-vrJqVCvWE=w408-h306-k-no,Cranston
"701 Front Ave, Columbus, GA 31901",https://lh5.googleusercontent.com/p/AF1QipO8LGeJoyo_pDWk4PgcNaMf9Yn_DjH5D0vv64w=w408-h306-k-no,Columbus
"1020 12th St, Cody, WY 82414",https://lh5.googleusercontent.com/p/AF1QipNAcxUABEMsAH6LNCOF109pgZSRsej-LRWuk3Kq=w408-h306-k-no,Cody
"3600 Waterbury-Stowe Rd, Waterbury Center, VT 05677",https://lh5.googleusercontent.com/p/AF1QipPNXKHkTq87s0-26AjmYcjcTJx7zSpWX3bo3BJ-=w408-h271-k-no,Barre
"109 Madison St, Jefferson City, MO 65101",https://lh5.googleusercontent.com/p/AF1QipP3WakyX9sqk0qzVX1KZqjM0oON5u0q318tezQZ=w426-h240-k-no,Jefferson City
"501 Sherman Ave, Coeur d'Alene, ID 83814",https://lh5.googleusercontent.com/p/AF1QipONnQ3dMVIQIwb5Z2oA9nTdLMhHJCqw9vufvXrY=w408-h306-k-no,Coeur d'Alene
"900 John Adams Pkwy, Idaho Falls, ID 83401",https://lh5.googleusercontent.com/p/AF1QipNY0NTlVzr7Mqnfu_VscrsekOMZfvwTZp7zeKXN=w408-h544-k-no,Idaho Falls
"Route 114, Bristol, RI 02809",https://lh5.googleusercontent.com/p/AF1QipP8XUE-hCEG-KUyxR6aJB8irb4sk7qL51vtkJSn=w408-h306-k-no,Cranston
"1915 Scott St, Lafayette, IN 47904",https://lh5.googleusercontent.com/p/AF1QipMrRMs787qzWuJiRc0-oxcJ_BvhLpBTBhgUERju=w408-h306-k-no,Lafayette
"3603 Weems Rd, Columbus, GA 31909",https://lh5.googleusercontent.com/p/AF1QipOKhCfVqPaIQkdjNiMkBSiTcGuiGJj6tcebbCM=w408-h408-k-no,Columbus
"480 E Broad St, Columbus, OH 43215",https://lh5.googleusercontent.com/p/AF1QipMp03bTj7HrsLUebP3IMxFZMSvcEbEyDptbcflv=w408-h270-k-no,Columbus
"501 NE Lawrie Tatum Rd, Lawton, OK 73507",https://lh5.googleusercontent.com/p/AF1QipOVsQlEg4pdDannYzEtvbfrpveAxoTa1BW2l7qp=w408-h544-k-no,Lawton
"1225 Estabrook Dr, St Paul, MN 55103",https://lh5.googleusercontent.com/p/AF1QipNV_n7gmr4DLwPqkbfKeYeWocAqIW6ttSLPZK28=w408-h544-k-no,St Paul
"Point Ave, Warwick, RI 02889",https://lh5.googleusercontent.com/p/AF1QipMUgTkgphoxZEFD1hGi9rfD0RU_NKaYiXLJFyy3=w408-h306-k-no,Warwick
"250 Columbus Blvd, Hartford, CT 06103",https://lh5.googleusercontent.com/p/AF1QipN8QbOUUZ7H5cAq_btwBu3ogUuBB23OaDNzu4Le=w430-h240-k-no,Hartford
"N Park Dr, Pennsauken Township, NJ 08109",https://lh5.googleusercontent.com/p/AF1QipMP9xD7Eg7usywj3dCaOuk6PhVecBylMQYq7Fky=w408-h306-k-no,Cherry Hill
"1731 Airport Rd, Allentown, PA 18109",https://lh5.googleusercontent.com/p/AF1QipOvHZnMp7z5xVrAODjBO_c4P7YKOsi1o2KNelWm=w408-h240-k-no-pi0-ya20-ro0-fo100,Allentown
"Monongahela Blvd, Morgantown, WV 26505",https://lh5.googleusercontent.com/p/AF1QipOhJEwFQlF5VpwLKceI0w6dc0XxNWdfGz39xc4B=w408-h306-k-no,Morgantown
"47 N Main St, Barre, VT 05641",https://lh5.googleusercontent.com/p/AF1QipNAZLDlvAKrMomOw5-7epSId5QdyZr5HqcenkJS=w408-h407-k-no,Barre
"295 W 17th Ave, Eugene, OR 97401",https://lh5.googleusercontent.com/p/AF1QipP7ugUjvHW1I4A98bMpkTU1TTgAdFdSMekaHaqR=w408-h272-k-no,Eugene
"Moab, UT 84532",https://lh5.googleusercontent.com/p/AF1QipO5R5LewYFnft0MeLoizwKDCf-3kSFztwhpwlm2=w408-h306-k-no,Moab
"485 Kuaua Rd, Bernalillo, NM 87004",https://lh5.googleusercontent.com/p/AF1QipM_0vUU2Vu1_gAnbleUlYv1E6EZKmCpijqY2ab5=w408-h306-k-no,Rio Rancho
"4137 N Elizabeth St, Pueblo, CO 81008",https://lh5.googleusercontent.com/p/AF1QipMzHot4IedGj9aK_wJPBtHDpashzvus9tDhRoNc=w503-h240-k-no,Pueblo
"222 Rep. John Lewis Way S, Nashville, TN 37203",https://lh5.googleusercontent.com/p/AF1QipOhuIJSwWOO1CJ6ce8_YdSqPUo46kHSKF9rz0vP=w408-h306-k-no,Nashville
"1125 Cove Rd, Stamford, CT 06902",https://lh5.googleusercontent.com/p/AF1QipNMCQWAiGOGWKsEx-4JAO1pMERZGsAZCuOTHJHh=w408-h306-k-no,Stamford
"900 Galleria Dr, Henderson, NV 89011",https://lh5.googleusercontent.com/p/AF1QipN8iVVZCuot0wOVLDqmAEZl3SM81N3x-yGuY0UE=w599-h240-k-no,Henderson
"1490 Hickory Dr, Las Cruces, NM 88005",https://lh5.googleusercontent.com/p/AF1QipN95EfjqfbP-_Ng9as57SifGSns5gbUv4f6nNci=w426-h240-k-no,Las Cruces
"1199 E Beach, San Francisco, CA 94129",https://lh5.googleusercontent.com/p/AF1QipNCBaJjsv-ZBXM2VLpzcMWESR0hVbIgO_zqsGoM=w408-h306-k-no,San Francisco
"202 S 2nd St, Laramie, WY 82070",https://lh5.googleusercontent.com/p/AF1QipMan1KT22HixA5ydhERyJSvMyTnAe6FNm-_L28e=w499-h240-k-no,Laramie
"829 Riverside Ave, Jacksonville, FL 32207",https://lh5.googleusercontent.com/p/AF1QipMkMqi0RlbvyJQTz-b1tD9boS_mqjU0tjqnH-sq=w408-h272-k-no,Jacksonville
"1085 W Pioneer Blvd, Mesquite, NV 89027",https://lh5.googleusercontent.com/p/AF1QipNkI2AJXoSSNY8ufBAkqbmCBjmkg7esAOqgmjjq=w408-h306-k-no,Mesquite
"3145 Hamilton Blvd Bypass, Allentown, PA 18103",https://lh5.googleusercontent.com/p/AF1QipOip16XPs06PeIxD0RbHz8l0_pCUz_cyvMa5nS3=w426-h240-k-no,Allentown
"901 S Howard Ave, Tampa, FL 33606",https://lh5.googleusercontent.com/p/AF1QipNcx0dAk6zjtve8iCfCYkuiBAHxx2XIuNgXrAcE=w408-h408-k-no,Tampa
"100 34th Ave NE, Minot, ND 58703",https://lh5.googleusercontent.com/p/AF1QipNCJv73WFWJnhYwX_7lLFEbARb-3I83Af3cVj9K=w408-h272-k-no,Minot
"602 Riverside Park Rd, Bismarck, ND 58504",https://lh5.googleusercontent.com/p/AF1QipP9diJEVZrEtMOQ3akehmb4M0xUahtWZ7frgrcu=w408-h306-k-no,Bismarck
"1226 Main St, Southaven, MS 38671",https://lh5.googleusercontent.com/p/AF1QipNOEtgFvR2PgR3y_1xO-BwgeUBTTuHLyhjaM40n=w408-h306-k-no,Southaven
"1717 N Harwood St, Dallas, TX 75201",https://lh5.googleusercontent.com/p/AF1QipODBORpa4OKKdxY0tIM-XEucTrMwULNHeuABheb=w426-h240-k-no,Dallas
"650 S R L Thornton Fwy, Dallas, TX 75203",https://lh5.googleusercontent.com/p/AF1QipOnJWzO8NKEXdfL0q8Y8NDmPNOseT_6owM7DDry=w408-h287-k-no,Dallas
"530 Foster St #130, Durham, NC 27701",https://lh5.googleusercontent.com/p/AF1QipPx2tX0InRQ6pNuJ_oO-OO1av2HVw6rq3GPg5BH=w408-h306-k-no,Durham
"301 E Lawrence Ave, Springfield, IL 62703",https://lh5.googleusercontent.com/p/AF1QipNbux8RsvpZ6_shmr2FwmJ3TkdlAcd6E5-Xpjcx=w408-h252-k-no,Springfield
"41 Cleveland Ave S, St Paul, MN 55105",https://lh5.googleusercontent.com/p/AF1QipObcimhVrZl9eKY_u_L5XWg9vdZGKJTZCsm_Yl6=w408-h256-k-no,St Paul
"11th St W & 9th Ave W, Williston, ND 58801",https://lh5.googleusercontent.com/p/AF1QipNpuzzcc7HSNv-YlJCrAq8ZPyZfxRFhsTn2Fzd0=w408-h726-k-no,Williston
"18 76th Dr, Deadwood, SD 57732",https://lh5.googleusercontent.com/p/AF1QipMLv79z5QSBt-xjTqCJwLOZVH6dbEYKq5FBh8LX=w408-h272-k-no,Deadwood
"UT-313, Moab, UT 84532",https://lh5.googleusercontent.com/p/AF1QipNKw9M7EGY9AfjWtaANym7KTDz8lHwkbBO9JF1x=w408-h305-k-no,Moab
"866 N Dupont Hwy, Dover, DE 19901",https://lh5.googleusercontent.com/p/AF1QipMMlkXMnojLMEJrnVXkEqBeDZ1xRs1zVxPp2yWf=w408-h306-k-no,Dover
"550 Justison St, Wilmington, DE 19801",https://lh5.googleusercontent.com/p/AF1QipPYUlJYevIhEkTQ6oDB213GDRzs09IEhxPPsUfu=w408-h270-k-no,Wilmington
"Meadow Dr, Buffalo, NY 14214",https://lh5.googleusercontent.com/p/AF1QipNVEm3B9fFAaQVldqYUSaSO4krZj_1D-ieOR3t8=w408-h306-k-no,Buffalo
"4700 Grand Ave, Des Moines, IA 50312",https://lh5.googleusercontent.com/p/AF1QipNDHPIfio6_RAl5z6ELTkway3Dpuc1MNOM0p-hv=w408-h306-k-no,Des Moines
"129 NW Idaho Ave, Bend, OR 97701",https://lh5.googleusercontent.com/p/AF1QipOsUtC3d8HHlyH10ruYo6FgniUOfeULSAA_lPqh=w408-h254-k-no,Bend
"5401 Woodward Ave, Detroit, MI 48202",https://lh5.googleusercontent.com/p/AF1QipP8A2so3eE6BtGj12O0GxpmEi_gfD2hGNZ9ksnH=w408-h306-k-no,Detroit
"5200 Woodward Ave, Detroit, MI 48202",https://lh3.googleusercontent.com/proxy/rvB51dviKoUo3hMF7A8QFNEgmTYWK7RBJMjj534bmAdcnS-38FFAa3siFBd65_aoi8M-MmB7Q6zTQLrfk_WmldYNROOI79BodPeMyS-_b4AOXMNV0SdKPO632VsYBIi6uPC8sVHkhLgXp5S_61Li7ySa_bgTvM4=w408-h272-k-no,Detroit
"1401 W Norton Rd, Springfield, MO 65803",https://lh5.googleusercontent.com/p/AF1QipNKiWkeNGjpDMda4nuZRSBK0EMvK9OUY93FhlXn=w408-h404-k-no,Springfield
"21 S Park Ave, Plymouth, MA 02360",https://lh5.googleusercontent.com/p/AF1QipNVpBsjEGy_rGRu4gqSDxzGzPBD8pa1KQNQttg5=w408-h306-k-no,Plymouth
"301 Franklin St, Buffalo, NY 14202",https://lh5.googleusercontent.com/p/AF1QipMU8BB2GVFTw7vvU38H2oWdUYYcWrCl4U1woFDs=w408-h544-k-no,Buffalo
"940 Skyline Dr, Rapid City, SD 57701",https://lh5.googleusercontent.com/p/AF1QipPkVBGfg-SRcW3xYBsrV5JMUC1sc0e3-Aqq-OxF=w408-h306-k-no,Rapid City
"711 N Main St, Rockford, IL 61103",https://lh5.googleusercontent.com/p/AF1QipPjISwy263Ne-jYPwEoBi9hxW-bv1VKpu0WW8Pv=w408-h272-k-no,Rockford
"1500 McKinney St, Houston, TX 77010",https://lh5.googleusercontent.com/p/AF1QipONlw2J7f7C5iyJZperqDPTP2wBPeLkjfYemEU2=w408-h306-k-no,Houston
"500 N Harbor Dr, Milwaukee, WI 53202",https://lh5.googleusercontent.com/p/AF1QipN-HO6jE0vIjIYJMNP9vQicMcMC7vJBXc4SYNQ5=w426-h240-k-no,Milwaukee
"1900 NJ-70, Manchester Township, NJ 08759",https://lh5.googleusercontent.com/p/AF1QipN7Kaa-L1iwXomXpa38IkHCr-Mt9wly335PA9Y0=w408-h543-k-no,Cherry Hill
"2112 25th St SW, Fargo, ND 58103",https://lh5.googleusercontent.com/p/AF1QipOXvIjh7KRKx7e0L7nhz4SeWILkvHYs38JRcUp8=w431-h240-k-no,Fargo
"1107 Dorsey Ave, Morgantown, WV 26501",https://lh5.googleusercontent.com/p/AF1QipP-9teG04HuqldZ5aA97S_7hLsSas1KySFVzoto=w408-h306-k-no,Morgantown
"410 Bagby St, Houston, TX 77002",https://lh5.googleusercontent.com/p/AF1QipP9XYZ1v6fwmcStkx8UirOylANpmXyGzNj6u-o=w482-h240-k-no,Houston
"21 Edwards St, Springfield, MA 01103",https://lh5.googleusercontent.com/p/AF1QipN0QaFgDpnI68bulwbKhLITYj8AbKytEd86CjQ=w408-h306-k-no,Springfield
"6805 Houston Rd #900, Florence, KY 41042",https://lh5.googleusercontent.com/p/AF1QipMvmBuF2_iIQ9-6673-8aGk59q_-sgSQX9SHMz8=w408-h272-k-no,Florence
"777 NW Riverside Blvd, Bend, OR 97701",https://lh5.googleusercontent.com/p/AF1QipP0wSZHh-jvzn98MsgnzBN7gLIagkuBKIU2Ri3O=w408-h306-k-no,Bend
"301 N Washington St, Naperville, IL 60540",https://lh5.googleusercontent.com/p/AF1QipN4Lv1ksDemxibOPMQtm4FeqqTGadL3ozYZovZE=w408-h271-k-no,Naperville
